SPAMR;11020;AMERICANA;AMERICANA;194;193407;55193407;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193408;55193408;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193461;55193461;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193462;55193462;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193465;55193465;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193467;55193467;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193468;55193468;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193469;55193469;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193471;55193471;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193472;55193472;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193475;55193475;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193477;55193477;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193478;55193478;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193516;55193516;CTBCTELECOM;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193601;55193601;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193603;55193603;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193604;55193604;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193605;55193605;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193606;55193606;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193621;55193621;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193644;55193644;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193645;55193645;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193648;55193648;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193693;55193693;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193694;55193694;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193697;55193697;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193698;55193698;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193699;55193699;EMBRATEL;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;193700;55193700;TELEFÔNICA-TELESP;LDN;0,152
SPAMR;11020;AMERICANA;AMERICANA;194;194106;55194106;TIM CELULAR S.A.;LDN;0,152
SPJDA;V12556;JARDIM ALVORADA;AMERICANA;194;193102;55193102;TIM CELULAR S.A.;LDN;0,152
SPJDA;V12556;JARDIM ALVORADA;AMERICANA;194;194109;55194109;TIM CELULAR S.A.;LDN;0,152
SPJDM;I12758;JARDIM MIRANDOLA;AMERICANA;194;194111;55194111;TIM CELULAR S.A.;LDN;0,152
SPABS;11021;AMÉRICO BRASILIENSE;AMÉRICO BRASILIENSE;162;163381;55163381;TELEFÔNICA-TELESP;LDN;0,152
SPABS;11021;AMÉRICO BRASILIENSE;AMÉRICO BRASILIENSE;162;163392;55163392;TELEFÔNICA-TELESP;LDN;0,152
SPABS;11021;AMÉRICO BRASILIENSE;AMÉRICO BRASILIENSE;162;163393;55163393;TELEFÔNICA-TELESP;LDN;0,152
SPAMO;11022;AMÉRICO DE CAMPOS;AMÉRICO DE CAMPOS;174;173445;55173445;TELEFÔNICA-TELESP;LDN;0,152
SPAMO;11022;AMÉRICO DE CAMPOS;AMÉRICO DE CAMPOS;174;173835;55173835;TELEFÔNICA-TELESP;LDN;0,152
SPARO;11023;AMPARO;AMPARO;192;192126;55192126;EMBRATEL;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193807;55193807;TELEFÔNICA-TELESP;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193808;55193808;TELEFÔNICA-TELESP;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193817;55193817;TELEFÔNICA-TELESP;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193839;55193839;TELEFÔNICA-TELESP;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193907;55193907;TELEFÔNICA-TELESP;LOCAL;0,103
SPARO;11023;AMPARO;AMPARO;192;193938;55193938;EMBRATEL;LOCAL;0,103
SPADY;11025;ANALÂNDIA;ANALÂNDIA;195;193566;55193566;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;182122;55182122;EMBRATEL;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183702;55183702;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183721;55183721;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183722;55183722;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183723;55183723;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183729;55183729;TELEFÔNICA-TELESP;LDN;0,152
SPADD;11027;ANDRADINA;ANDRADINA;187;183789;55183789;TELEFÔNICA-TELESP;LDN;0,152
SPPLN;K12285;PLANALTO;ANDRADINA;187;183721;55183721;TELEFÔNICA-TELESP;LDN;0,152
SPANG;11028;ANGATUBA;ANGATUBA;152;153255;55153255;TELEFÔNICA-TELESP;LDN;0,152
SPANG;11028;ANGATUBA;ANGATUBA;152;153355;55153355;TELEFÔNICA-TELESP;LDN;0,152
SPAHM;11029;ANHEMBI;ANHEMBI;149;143884;55143884;TELEFÔNICA-TELESP;LDN;0,152
SPPIR;M11478;PIRAMBOIA;ANHEMBI;149;143885;55143885;TELEFÔNICA-TELESP;LDN;0,152
SPAHU;11030;ANHUMAS;ANHUMAS;182;183286;55183286;TELEFÔNICA-TELESP;LDN;0,152
SPADA;11032;APARECIDA;APARECIDA;125;123104;55123104;TELEFÔNICA-TELESP;LDN;0,152
SPADA;11032;APARECIDA;APARECIDA;125;123105;55123105;TELEFÔNICA-TELESP;LDN;0,152
SPADA;11032;APARECIDA;APARECIDA;125;123108;55123108;TELEFÔNICA-TELESP;LDN;0,152
SPADA;11032;APARECIDA;APARECIDA;125;123311;55123311;EMBRATEL;LDN;0,152
SPADE;11033;APARECIDA D'OESTE;APARECIDA D'OESTE;176;173635;55173635;TELEFÔNICA-TELESP;LDN;0,152
SPAII;11035;APIAÍ;APIAÍ;155;153552;55153552;TELEFÔNICA-TELESP;LDN;0,152
SPAII;11035;APIAÍ;APIAÍ;155;153558;55153558;TELEFÔNICA-TELESP;LDN;0,152
SPAII;11035;APIAÍ;APIAÍ;155;153566;55153566;TELEFÔNICA-TELESP;LDN;0,152
SPARE;M11898;ARAÇARIGUAMA;ARAÇARIGUAMA;11;114136;55114136;TELEFÔNICA-TELESP;LDN;0,152
SPARE;M11898;ARAÇARIGUAMA;ARAÇARIGUAMA;11;114204;55114204;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;182102;55182102;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;182103;55182103;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183117;55183117;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183216;55183216;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183301;55183301;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183303;55183303;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183304;55183304;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183305;55183305;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183306;55183306;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183307;55183307;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183308;55183308;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183309;55183309;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183317;55183317;Transit;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183318;55183318;INTELIG TELECOM;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183363;55183363;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183364;55183364;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183365;55183365;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183372;55183372;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183374;55183374;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183378;55183378;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183441;55183441;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183469;55183469;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183479;55183479;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183519;55183519;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183607;55183607;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183608;55183608;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183609;55183609;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183621;55183621;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183622;55183622;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183623;55183623;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183624;55183624;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183625;55183625;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183631;55183631;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;183636;55183636;TELEFÔNICA-TELESP;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;184001;55184001;EMBRATEL;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;184003;55184003;INTELIG TELECOM;LDN;0,152
SPARC;11037;ARAÇATUBA;ARAÇATUBA;186;184141;55184141;TIM CELULAR S.A.;LDN;0,152
SPARD;11038;ARAÇOIABA DA SERRA;ARAÇOIABA DA SERRA;152;153281;55153281;TELEFÔNICA-TELESP;LDN;0,152
SPARD;11038;ARAÇOIABA DA SERRA;ARAÇOIABA DA SERRA;152;153291;55153291;TELEFÔNICA-TELESP;LDN;0,152
SPARD;11038;ARAÇOIABA DA SERRA;ARAÇOIABA DA SERRA;152;153297;55153297;TELEFÔNICA-TELESP;LDN;0,152
SPARD;11038;ARAÇOIABA DA SERRA;ARAÇOIABA DA SERRA;152;153391;55153391;TELEFÔNICA-TELESP;LDN;0,152
SPAMX;12129;ARAMINA;ARAMINA;167;163752;55163752;CTBCTELECOM;LDN;0,152
SPAMX;12129;ARAMINA;ARAMINA;167;163759;55163759;CTBCTELECOM;LDN;0,152
SPBJA;O12244;BREJAO;ARAMINA;167;163752;55163752;CTBCTELECOM;LDN;0,152
SPCNI;D12250;CANINDE;ARAMINA;167;163752;55163752;CTBCTELECOM;LDN;0,152
SPADX;11039;ARANDU;ARANDU;147;143766;55143766;TELEFÔNICA-TELESP;LDN;0,152
SPARP;E11040;ARAPEÍ;ARAPEÍ;125;123115;55123115;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;162108;55162108;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;162109;55162109;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163114;55163114;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163117;55163117;Transit;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163118;55163118;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163119;55163119;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163205;55163205;INTELIG TELECOM;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163214;55163214;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163301;55163301;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163303;55163303;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163304;55163304;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163305;55163305;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163311;55163311;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163317;55163317;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163318;55163318;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163319;55163319;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163322;55163322;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163324;55163324;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163331;55163331;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163332;55163332;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163333;55163333;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163334;55163334;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163335;55163335;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163336;55163336;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163337;55163337;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163339;55163339;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163356;55163356;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163357;55163357;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163358;55163358;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163397;55163397;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163399;55163399;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163461;55163461;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163462;55163462;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163463;55163463;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163464;55163464;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163465;55163465;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163466;55163466;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163467;55163467;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163468;55163468;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163469;55163469;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163471;55163471;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163472;55163472;EMBRATEL;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163508;55163508;CTBCTELECOM;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;163700;55163700;TELEFÔNICA-TELESP;LDN;0,152
SPARQ;11041;ARARAQUARA;ARARAQUARA;162;164103;55164103;TIM CELULAR S.A.;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193117;55193117;Transit;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193215;55193215;INTELIG TELECOM;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193321;55193321;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193351;55193351;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193352;55193352;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193353;55193353;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193354;55193354;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193355;55193355;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193356;55193356;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193357;55193357;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193358;55193358;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193359;55193359;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193389;55193389;EMBRATEL;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193507;55193507;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193508;55193508;CTBCTELECOM;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193541;55193541;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193542;55193542;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193543;55193543;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193544;55193544;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193547;55193547;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193551;55193551;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;193554;55193554;TELEFÔNICA-TELESP;LDN;0,152
SPAAS;11042;ARARAS;ARARAS;195;194124;55194124;TIM CELULAR S.A.;LDN;0,152
SPARI;I11994;ARCO-ÍRIS;ARCO-ÍRIS;144;143477;55143477;TELEFÔNICA-TELESP;LDN;0,152
SPALV;11043;AREALVA;AREALVA;142;143296;55143296;TELEFÔNICA-TELESP;LDN;0,152
SPBSI;Z12246;BAIRRO DE SANTA IZABEL;AREALVA;142;143297;55143297;TELEFÔNICA-TELESP;LDN;0,152
SPJAC;B11708;JACUBA;AREALVA;142;143297;55143297;TELEFÔNICA-TELESP;LDN;0,152
SPAYS;11044;AREIAS;AREIAS;125;123107;55123107;TELEFÔNICA-TELESP;LDN;0,152
SPARL;11045;AREIÓPOLIS;AREIÓPOLIS;149;143846;55143846;TELEFÔNICA-TELESP;LDN;0,152
SPARH;11046;ARIRANHA;ARIRANHA;175;173576;55173576;TELEFÔNICA-TELESP;LDN;0,152
SPAGA;11047;ARTUR NOGUEIRA;ARTUR NOGUEIRA;192;193827;55193827;TELEFÔNICA-TELESP;LOCAL;0,103
SPAGA;11047;ARTUR NOGUEIRA;ARTUR NOGUEIRA;192;193877;55193877;TELEFÔNICA-TELESP;LOCAL;0,103
SPAGA;11047;ARTUR NOGUEIRA;ARTUR NOGUEIRA;192;193977;55193977;TELEFÔNICA-TELESP;LOCAL;0,103
SPAUJ;11048;ARUJÁ;ARUJÁ;11;112120;55112120;TELENOVA COMUNICAÇÕES L;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;112120;55112120;INTELIG TELECOM;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;112120;55112120;FALKLAND TECNOLOGIA EM;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114274;55114274;TIM CELULAR S.A.;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114651;55114651;TELEFÔNICA-TELESP;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114652;55114652;TELEFÔNICA-TELESP;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114653;55114653;TELEFÔNICA-TELESP;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114654;55114654;TELEFÔNICA-TELESP;LDN;0,152
SPAUJ;11048;ARUJÁ;ARUJÁ;11;114655;55114655;TELEFÔNICA-TELESP;LDN;0,152
